id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
678991419755174559,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Lake View,41.94517299999999,-87.641759,Entire rental unit,Entire home/apt,2,1 bath,1.0,$147.00,32,1125,32,366,1125,1125,349.7,1125.0,t,16,46,76,351,0,0,0,,,,,,,,,,f,643,643,0,0,
1014376404748296970,51122650,2015-01-03,"Chicago, IL",within a few hours,100%,92%,t,Logan Square,14,14,"['phone', 'work_email']",t,t,Lower West Side,41.85565559307801,-87.68061317793257,Entire rental unit,Entire home/apt,6,2 baths,3.0,$86.00,32,120,32,32,120,120,32.0,120.0,t,0,22,52,142,2,2,1,2023-09-01,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,11,11,0,0,0.55
47538599,528891246,2019-05-27,"Chicago, IL",within an hour,100%,100%,t,Wrigleyville,4,4,"['email', 'phone']",t,t,Lake View,41.9517076,-87.6604153,Entire rental unit,Entire home/apt,8,2 baths,3.0,$115.00,2,365,2,2,1125,1125,2.0,1125.0,t,25,55,85,314,1,1,0,2023-11-05,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,0.68
24209632,35788719,2014-07-09,"Chicago, IL",within an hour,100%,100%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.91997,-87.69397,Entire rental unit,Entire home/apt,2,1 bath,1.0,$106.00,2,30,2,2,1125,1125,2.0,1125.0,t,17,47,61,61,103,21,0,2018-11-23,2023-11-05,4.84,4.91,4.95,4.97,4.98,4.77,4.85,f,1,1,0,0,1.67
739912874713702144,637156295,2019-12-17,"Chicago, IL",within an hour,100%,100%,f,Roscoe Village,2,2,"['email', 'phone']",t,t,Albany Park,41.96143,-87.71974,Entire condo,Entire home/apt,5,2 baths,2.0,$89.00,5,1125,3,5,1125,1125,4.4,1125.0,t,20,50,80,169,32,16,1,2022-05-22,2023-11-29,4.75,4.88,4.91,4.84,4.75,4.63,4.69,f,2,2,0,0,1.67
1013947724639494037,873619870,2021-12-20,"Chicago, IL",within an hour,100%,88%,t,Avondale,9,9,"['email', 'phone']",t,t,Avondale,41.93712,-87.71883,Entire rental unit,Entire home/apt,6,2 baths,3.0,$52.00,1,365,2,2,365,365,2.0,365.0,t,18,48,78,168,49,34,2,2022-02-07,2023-12-03,4.65,4.73,4.63,4.69,4.84,4.55,4.67,f,8,8,0,0,2.16
572612280692136896,1031693458,2023-05-21,"Chicago, IL",within a few hours,100%,93%,t,East Pilsen,1,1,"['email', 'phone']",t,t,Lower West Side,41.85875,-87.6404,Entire rental unit,Entire home/apt,4,1 bath,3.0,$135.00,2,1125,2,2,1125,1125,2.0,1125.0,t,19,49,79,164,14,14,1,2023-08-13,2023-11-18,4.93,4.93,4.93,4.79,5.0,4.79,4.64,f,1,1,0,0,3.28
39730210,7931003,2012-10-24,"Chicago, IL",within an hour,100%,68%,t,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89846,-87.621681,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,$111.00,32,1124,32,32,1124,1124,32.0,1124.0,t,30,60,90,365,7,2,0,2019-06-18,2023-10-05,4.71,4.57,4.57,4.71,4.71,5.0,4.0,f,72,72,0,0,0.13
51642557,783890583,2021-03-10,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Near North Side,41.8903,-87.62261,Entire serviced apartment,Entire home/apt,5,1 bath,2.0,$533.00,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,89,0,0,0,,,,,,,,,,f,51,51,0,0,
899496155500753527,4648146,2012-05-08,"Chicago, IL",within an hour,100%,97%,t,Logan Square,1,2,"['email', 'phone']",t,t,Logan Square,41.91405611436056,-87.7180378285015,Entire rental unit,Entire home/apt,3,1 bath,2.0,$98.00,2,365,2,2,365,365,2.0,365.0,t,0,0,12,275,14,14,0,2023-07-13,2023-11-12,4.86,4.86,5.0,5.0,5.0,4.86,4.79,t,1,1,0,0,2.64
50177336,417068110,2018-08-09,"Chicago, IL",,,100%,f,South Loop/Printers Row,3,3,"['email', 'phone']",t,t,Near South Side,41.84607,-87.61737,Private room in rental unit,Private room,2,1 private bath,1.0,$114.00,32,365,32,32,365,365,32.0,365.0,t,0,0,0,0,21,0,0,2018-09-12,2019-10-23,5.0,4.9,5.0,4.86,4.95,4.86,4.9,t,2,1,1,0,0.33
22583075,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8982543,-87.61867459999996,Entire rental unit,Entire home/apt,2,1 bath,1.0,$254.00,32,1125,32,366,1125,1125,354.1,1125.0,t,6,36,66,341,0,0,0,,,,,,,,,,f,643,643,0,0,
953734178944759667,44431218,2014-10-06,"Chicago, IL",within an hour,100%,,f,Pilsen,3,18,"['email', 'phone']",t,t,Lower West Side,41.85563,-87.67217,Entire rental unit,Entire home/apt,4,1 bath,2.0,$300.00,3,100,10,10,100,100,10.0,100.0,t,23,53,83,83,209,0,0,2016-02-22,2019-10-28,4.42,4.59,4.34,4.56,4.69,4.71,4.57,f,3,1,2,0,2.19
868793053775415705,791613663,2021-04-06,"Chicago, IL",within an hour,100%,99%,f,West Town,22,24,"['email', 'phone']",t,t,West Town,41.89581,-87.65577,Entire condo,Entire home/apt,2,1 bath,1.0,$55.00,1,365,2,5,2,365,3.1,48.5,t,27,57,87,359,93,20,0,2021-05-30,2023-11-09,4.68,4.74,4.57,4.88,4.94,4.83,4.56,t,22,22,0,0,2.99
964949335932406789,435526,2010-08-30,"Chicago, IL",within an hour,100%,98%,t,Andersonville,1,2,"['email', 'phone']",t,t,Edgewater,41.97862,-87.6663,Entire rental unit,Entire home/apt,4,1 bath,2.0,$220.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,35,59,303,54,45,1,2022-10-18,2023-11-27,5.0,4.98,5.0,4.98,4.96,4.98,4.91,t,1,1,0,0,3.79
958005889082557703,424626706,2018-08-28,"Chicago, IL",within an hour,100%,97%,t,Streeterville,31,36,"['email', 'phone']",t,t,Near North Side,41.91026,-87.63333,Entire rental unit,Entire home/apt,7,1 bath,4.0,$129.00,2,365,2,5,365,365,3.1,365.0,t,12,35,49,49,42,27,2,2022-09-03,2023-11-22,4.86,4.9,4.93,4.93,5.0,4.9,4.79,f,20,18,2,0,2.67
49180775,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.898904,-87.62797,Entire rental unit,Entire home/apt,2,1 bath,1.0,$129.00,32,1125,32,366,1125,1125,353.4,1125.0,t,0,26,56,331,1,1,0,2023-10-04,2023-10-04,1.0,1.0,3.0,4.0,3.0,4.0,1.0,f,643,643,0,0,0.39
6863178,63398575,2015-04-22,"Chicago, IL",within an hour,100%,95%,t,West Loop,7,7,"['email', 'phone']",t,t,Near West Side,41.88144,-87.66106,Entire rental unit,Entire home/apt,3,1 bath,2.0,$160.00,3,1125,3,3,1125,1125,3.0,1125.0,t,20,50,80,237,58,22,2,2020-10-12,2023-11-27,4.84,4.91,4.83,4.93,4.86,4.98,4.78,t,7,7,0,0,1.5
11969085,70685059,2015-06-08,"Chicago, IL",within a few hours,100%,85%,t,Portage Park,23,26,"['email', 'phone']",t,t,Portage Park,41.93881,-87.75719,Private room in rental unit,Private room,3,1 shared bath,2.0,$114.00,32,120,32,32,120,120,32.0,120.0,t,30,60,90,159,1,0,0,2022-08-28,2022-08-28,3.0,3.0,3.0,3.0,3.0,3.0,3.0,f,23,10,13,0,0.06
29926099,1002743598,2023-02-16,,within a few hours,100%,80%,f,West Loop,23,26,"['email', 'phone']",t,t,Near West Side,41.8882948,-87.6462779,Entire serviced apartment,Entire home/apt,6,3 baths,3.0,$330.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,23,22,1,0,
51857604,1743970,2011-07-26,"Chicago, IL",within an hour,100%,100%,t,Lakeview,6,6,"['email', 'phone']",t,t,Lake View,41.94416,-87.65222,Private room in rental unit,Private room,5,1 private bath,3.0,$45.00,1,30,2,2,1125,1125,2.0,1125.0,t,30,58,78,292,1,1,0,2023-06-28,2023-06-28,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,6,3,2,1,0.17
955808905318536019,103337102,2015-12-18,"Chicago, IL",within an hour,100%,100%,t,River North,8,10,"['email', 'phone']",t,f,Near North Side,41.89072,-87.63032,Private room in loft,Private room,2,1 private bath,1.0,$90.00,1,1125,2,2,1125,1125,2.0,1125.0,t,13,37,52,223,288,68,4,2019-08-02,2023-12-17,4.85,4.86,4.72,4.96,4.97,4.99,4.86,t,8,0,8,0,5.4
17070148,921785255,2022-05-25,,within an hour,100%,100%,t,Old Town Triangle,1,2,"['email', 'phone']",t,t,Lincoln Park,41.91907,-87.6394,Entire condo,Entire home/apt,6,1 bath,3.0,$320.00,3,1125,3,3,1125,1125,3.0,1125.0,t,25,55,85,175,9,6,0,2022-10-02,2023-10-16,5.0,4.67,4.89,5.0,5.0,4.89,4.44,f,1,1,0,0,0.61
940179915626035791,18037359,2013-09-23,"Chicago, IL",within an hour,100%,100%,f,Ravenna,2,4,"['email', 'phone']",t,t,North Center,41.9563035805099,-87.68180696570138,Entire home,Entire home/apt,10,3.5 baths,6.0,$431.00,2,45,2,4,1125,1125,2.8,1125.0,t,0,0,0,0,18,18,2,2023-05-05,2023-12-03,5.0,5.0,4.95,4.95,4.95,4.95,4.79,f,1,1,0,0,2.37
723148523004299730,838994647,2021-08-21,"Chicago, IL",within an hour,86%,98%,t,Near West Side,2,2,"['email', 'phone']",t,t,Near West Side,41.87878,-87.67287,Entire condo,Entire home/apt,4,2 baths,2.0,$170.00,2,28,2,2,1125,1125,2.0,1125.0,t,30,60,87,257,32,26,0,2022-02-14,2023-11-14,4.94,4.94,4.97,4.97,5.0,4.84,4.84,f,2,2,0,0,1.43
46947744,177133870,2016-08-07,"San Francisco, CA",within an hour,99%,99%,f,Downtown Austin,207,230,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89591,-87.62815,Entire rental unit,Entire home/apt,5,2 baths,4.0,$209.00,1,28,2,99,28,280,8.7,273.0,t,0,0,0,0,845,279,26,2020-07-19,2023-12-15,4.83,4.9,4.82,4.83,4.83,4.97,4.7,t,17,17,0,0,20.31
888970033466730041,14331951,2013-06-28,"Chicago, IL",,,100%,f,North Lawndale,2,11,"['email', 'phone']",t,t,North Lawndale,41.85431,-87.71542,Private room in home,Private room,2,1 shared bath,1.0,$110.00,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,89,11,2,0,2021-09-13,2023-06-09,4.64,4.82,4.73,5.0,5.0,4.73,4.64,f,2,0,2,0,0.4
548438995948904653,74337794,2015-06-30,"Chicago, IL",within a day,100%,83%,t,Pilsen,1,1,"['email', 'phone', 'work_email']",t,t,Lower West Side,41.85478,-87.67473,Entire rental unit,Entire home/apt,4,1 bath,2.0,$135.00,32,1125,32,32,1125,1125,32.0,1125.0,t,18,23,53,228,125,18,0,2016-03-16,2023-10-18,4.97,4.99,4.98,4.98,4.95,4.9,4.93,f,1,1,0,0,1.32
939196351047260930,978173426,2022-11-25,,within an hour,100%,97%,t,East Side,2,2,"['email', 'phone']",t,t,East Side,41.7015092,-87.5295414,Private room in home,Private room,2,1 shared bath,1.0,$45.00,1,27,2,2,27,27,2.0,27.0,t,30,60,90,364,22,22,0,2023-02-23,2023-10-17,4.86,4.86,4.91,4.95,4.95,4.82,4.77,f,2,0,2,0,2.21
720122094955376213,48572914,2014-11-29,"Chicago, IL",within an hour,100%,94%,f,Lincoln Square,1,4,"['email', 'phone']",t,t,Lincoln Square,41.96533,-87.68213,Entire condo,Entire home/apt,4,1 bath,4.0,$170.00,1,1125,2,2,1125,1125,2.0,1125.0,t,18,45,72,195,107,14,2,2018-09-17,2023-12-10,4.95,4.99,4.94,4.99,4.99,4.98,4.93,f,1,1,0,0,1.67
970392874103701167,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.876791,-87.64762,Entire rental unit,Entire home/apt,2,1 bath,1.0,$155.00,32,1125,32,366,1125,1125,353.8,1125.0,t,0,0,29,304,0,0,0,,,,,,,,,,f,643,643,0,0,
562336453822212083,642059911,2019-12-25,"Chicago, IL",within an hour,100%,100%,f,O'Hare,1,1,"['email', 'phone']",t,t,Ohare,41.974891531837706,-87.84102028452459,Entire rental unit,Entire home/apt,5,1 bath,1.0,$95.00,1,365,2,2,1125,1125,2.0,1125.0,t,22,52,82,257,4,4,2,2023-11-12,2023-12-04,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,1,1,0,0,3.24
1039934128303184190,898400466,2022-03-12,,within an hour,100%,100%,t,Bucktown,6,7,"['email', 'phone']",t,t,Logan Square,41.91735,-87.68587,Entire rental unit,Entire home/apt,5,1 bath,2.0,$231.00,1,365,2,2,365,365,2.0,365.0,t,0,0,0,0,14,14,0,2023-07-21,2023-11-12,4.87,5.0,4.87,4.93,5.0,5.0,4.73,t,4,4,0,0,2.78
814475824871825922,914876535,2022-05-04,,within an hour,100%,,f,Woodlawn,37,37,"['email', 'phone']",t,t,Woodlawn,41.78276,-87.59239,Private room in rental unit,Private room,1,2 shared baths,1.0,$45.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,364,0,0,0,,,,,,,,,,f,37,1,36,0,
28459886,519376782,2019-05-03,"Chicago, IL",within an hour,100%,92%,t,Lake View,9,9,['phone'],t,t,Lake View,41.94486,-87.67059,Entire rental unit,Entire home/apt,2,1 bath,1.0,$54.00,1,1125,2,2,1,1125,2.0,1091.6,t,0,0,0,0,80,36,3,2021-04-22,2023-12-09,4.77,4.84,4.9,4.69,4.91,4.94,4.68,f,8,8,0,0,2.47
899544156282323531,94345291,2015-10-22,"Chicago, IL",within an hour,100%,98%,f,Bucktown,55,58,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89693,-87.62675,Entire rental unit,Entire home/apt,2,1 bath,1.0,$77.00,2,180,2,2,180,180,2.0,180.0,t,16,39,66,332,78,39,2,2021-05-17,2023-12-10,4.59,4.67,4.62,4.69,4.71,4.83,4.38,f,55,55,0,0,2.47
45792346,1035138451,2023-05-31,,within an hour,100%,100%,f,Rush & Division,6,16,"['email', 'phone']",t,t,Near North Side,41.90141125941758,-87.62748655097396,Entire rental unit,Entire home/apt,2,0 baths,1.0,$293.00,1,365,2,2,365,365,2.0,365.0,t,29,59,89,133,0,0,0,,,,,,,,,,t,6,6,0,0,
569519863002338779,672626610,2020-02-15,"Chicago, IL",within an hour,100%,98%,t,Bronzeville,3,6,"['email', 'phone']",t,t,Grand Boulevard,41.82063,-87.61904,Entire condo,Entire home/apt,6,2 baths,3.0,$182.00,2,30,2,2,1125,1125,2.0,1125.0,t,21,51,81,349,40,19,2,2022-03-13,2023-11-26,4.73,4.8,4.68,4.9,4.98,4.5,4.6,f,3,3,0,0,1.86
616587865854200822,753268899,2020-11-22,"Chicago, IL",within an hour,100%,100%,f,Rogers Park,2,2,['phone'],t,t,Rogers Park,42.0152303,-87.6763837,Entire rental unit,Entire home/apt,4,1 bath,1.0,$115.00,2,7,2,2,7,7,2.0,7.0,t,12,12,12,33,3,3,0,2023-05-29,2023-08-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.44
1013771862831953580,514928878,2019-04-22,,within a day,100%,65%,f,River North,20,22,"['email', 'phone']",t,t,Near North Side,41.89447,-87.62779,Entire condo,Entire home/apt,3,1 bath,2.0,$98.00,32,365,32,32,365,365,32.0,365.0,t,0,0,0,0,2,1,0,2020-01-06,2023-04-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,19,19,0,0,0.04
865215851551093983,648149706,2020-01-03,"Chicago, IL",within an hour,100%,100%,t,Humboldt Park,1,1,"['email', 'phone']",t,f,Humboldt Park,41.9038998,-87.71982349999999,Entire home,Entire home/apt,6,1.5 baths,5.0,$158.00,2,365,2,2,365,365,2.0,365.0,t,17,47,77,167,18,15,1,2022-09-05,2023-11-25,4.89,4.83,4.83,4.94,4.83,4.22,4.5,f,1,1,0,0,1.15
50437767,760706934,2020-12-15,,within an hour,100%,100%,t,Lincoln Park,1,2,"['email', 'phone']",t,f,Lincoln Park,41.91709,-87.65408,Entire rental unit,Entire home/apt,3,1 bath,1.0,$125.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,361,52,26,0,2021-01-01,2023-11-04,4.81,4.75,4.6,4.98,5.0,4.92,4.69,f,1,1,0,0,1.44
864622984706909285,341571126,2018-01-30,"Springfield, IL",within an hour,99%,97%,f,Near North Side,120,149,"['email', 'phone']",t,t,Near North Side,41.89717,-87.63868,Entire condo,Entire home/apt,10,2 baths,5.0,$170.00,2,1125,2,3,1125,1125,2.5,1125.0,t,0,0,0,0,145,45,3,2020-08-02,2023-12-04,4.5,4.62,4.38,4.75,4.64,4.7,4.51,f,38,38,0,0,3.53
49567621,1006272646,2023-02-27,,within an hour,100%,97%,t,South Side,6,6,"['email', 'phone']",t,t,West Pullman,41.66430191028887,-87.63156938374782,Entire home,Entire home/apt,6,1 bath,3.0,$175.00,32,365,32,32,1125,1125,32.0,1125.0,t,19,49,79,353,0,0,0,,,,,,,,,,f,2,2,0,0,
629527305375321152,917944075,2022-05-13,"Chicago, IL",within an hour,98%,88%,t,Avondale,9,9,"['email', 'phone']",t,t,West Town,41.89062699999999,-87.6549064,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,$53.00,1,90,2,2,1125,1125,2.0,1125.0,t,24,54,84,174,44,44,1,2022-12-18,2023-12-10,4.82,4.95,4.86,4.75,4.86,4.93,4.8,f,9,9,0,0,3.61
49591882,346610558,2018-02-14,"Chicago, IL",within an hour,100%,94%,f,Irving Park,7,17,"['email', 'phone']",t,t,West Town,41.89668,-87.6964,Entire rental unit,Entire home/apt,4,2 baths,2.0,$178.00,2,28,2,2,1125,1125,2.0,1125.0,t,30,60,81,261,32,10,0,2021-12-05,2023-11-13,4.44,4.59,4.63,4.78,4.66,4.78,4.44,f,6,5,1,0,1.29
742826464067294694,854258907,2021-10-12,,within a few hours,100%,71%,f,Chicago Loop,2,4,['phone'],t,t,Loop,41.88272,-87.62501,Private room in rental unit,Private room,1,1 shared bath,1.0,$85.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,5,3,0,2022-05-25,2023-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.26
21169118,90474731,2015-09-27,"Chicago, IL",within an hour,100%,99%,t,Old Town,2,2,"['email', 'phone']",t,t,Lincoln Park,41.91163,-87.64001,Entire rental unit,Entire home/apt,15,2.5 baths,6.0,$200.00,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,364,339,23,0,2016-09-19,2023-07-30,4.96,4.93,4.96,4.99,4.99,4.96,4.87,f,1,1,0,0,3.84
145659,790998106,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85495209671524,-87.62541074248028,Entire rental unit,Entire home/apt,12,4 baths,6.0,$446.00,2,365,2,3,1125,1125,2.0,1125.0,t,0,0,0,0,12,12,0,2023-05-07,2023-11-09,4.92,5.0,4.92,5.0,5.0,4.92,4.69,t,74,74,0,0,1.59
24931653,507779919,2019-04-07,"Chicago, IL",within an hour,100%,99%,t,Bronzeville,2,2,['phone'],t,t,Morgan Park,41.69589,-87.66555,Entire bungalow,Entire home/apt,8,1.5 baths,3.0,$165.00,2,28,2,2,1125,1125,2.0,1125.0,t,19,49,78,78,98,28,2,2019-09-08,2023-12-06,4.89,4.89,4.93,4.97,4.99,4.85,4.83,f,2,2,0,0,1.88
829018133443339150,417838131,2018-08-11,"Chicago, IL",within an hour,90%,92%,t,Chicago Loop,2,3,"['email', 'phone']",t,t,Loop,41.88693297348202,-87.63522329954372,Entire rental unit,Entire home/apt,2,1 bath,,$80.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,238,0,0,0,,,,,,,,,,t,2,2,0,0,
19251544,383046127,2018-05-25,,within an hour,100%,99%,t,Uptown,16,19,"['email', 'phone']",t,t,Uptown,41.96549,-87.6592,Entire rental unit,Entire home/apt,2,1 bath,1.0,$59.00,1,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,497,68,3,2018-06-21,2023-12-17,4.8,4.9,4.94,4.87,4.94,4.76,4.84,f,16,10,6,0,7.43
45481169,314849063,2017-11-04,"Chicago, IL",within an hour,100%,100%,t,Groveland Park,13,18,"['email', 'phone']",t,t,Douglas,41.83307,-87.61,Private room in home,Private room,2,1 private bath,1.0,$105.00,1,180,2,2,1125,1125,2.0,1125.0,t,27,57,87,362,59,18,1,2021-02-14,2023-11-22,4.97,4.97,4.98,4.97,4.9,4.9,4.9,f,5,0,5,0,1.71
993166190408610536,273347419,2017-06-23,,within an hour,100%,100%,f,Bridgeport,4,14,"['email', 'phone']",t,t,Bridgeport,41.84333,-87.64006,Entire rental unit,Entire home/apt,3,1 bath,1.0,$77.00,2,365,2,2,365,365,2.0,365.0,t,4,4,4,228,49,40,1,2022-10-06,2023-11-29,4.65,4.78,4.84,4.92,4.96,4.69,4.76,t,4,4,0,0,3.35
38556513,515789231,2019-04-24,"Chicago, IL",within an hour,100%,98%,t,Lower West Side,1,4,"['email', 'phone']",t,t,Lower West Side,41.85605,-87.65083,Entire rental unit,Entire home/apt,2,1 bath,1.0,$52.00,1,365,2,5,3,365,3.1,51.2,t,0,0,0,0,181,50,5,2020-08-16,2023-12-06,4.88,4.9,4.88,4.9,4.93,4.82,4.71,t,1,1,0,0,4.45
53259443,365561954,2018-04-06,"Chicago, IL",within an hour,100%,92%,t,Rogers Park,3,3,"['email', 'phone']",t,t,Rogers Park,42.01813,-87.67454,Entire condo,Entire home/apt,5,2 baths,3.0,$238.00,2,365,2,2,1125,1125,2.0,1125.0,t,21,51,81,167,90,4,0,2018-04-17,2023-10-22,4.91,5.0,5.0,4.98,4.98,4.72,4.86,f,3,3,0,0,1.3
939236779713319711,790998106,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85542,-87.62539,Entire rental unit,Entire home/apt,6,2 baths,3.0,$149.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,56,86,361,39,36,0,2022-11-27,2023-10-22,4.87,4.77,4.74,4.77,4.95,4.85,4.62,t,74,74,0,0,3.02
53743706,191809823,2016-09-19,"Chicago, IL",within an hour,100%,100%,f,Avondale,4,4,"['email', 'phone']",t,f,West Town,41.891326252961136,-87.68459651192225,Entire home,Entire home/apt,6,1 bath,3.0,$120.00,32,365,32,32,365,365,32.0,365.0,t,11,41,71,209,0,0,0,,,,,,,,,,t,4,4,0,0,
43118752,3842651,2012-03-14,"Chicago, IL",within a few hours,100%,78%,f,Humboldt Park,1,3,"['email', 'phone']",t,t,Humboldt Park,41.90142,-87.70906,Entire home,Entire home/apt,2,1 bath,2.0,$120.00,5,1125,5,5,1125,1125,5.0,1125.0,t,29,59,89,364,15,4,0,2020-09-06,2023-10-11,4.8,4.73,4.67,4.67,4.8,4.8,4.87,t,1,1,0,0,0.38
30325154,570904910,2019-08-13,"Chicago, IL",within an hour,100%,99%,f,Andersonville,9,9,['phone'],t,f,Edgewater,41.98488,-87.66502,Entire rental unit,Entire home/apt,8,2 baths,4.0,$300.00,2,365,2,2,1125,1125,2.0,1125.0,t,23,53,83,263,3,3,1,2023-09-21,2023-11-26,3.0,3.33,2.67,2.67,3.0,3.33,2.67,t,9,5,4,0,1.01
1010288390039955077,2237739,2011-09-06,"Chicago, IL",within an hour,96%,100%,f,Streeterville,13,47,"['email', 'phone']",t,t,Loop,41.87151126874469,-87.63013166333444,Entire rental unit,Entire home/apt,5,2 baths,3.0,$143.00,8,365,8,8,1125,1125,8.0,1125.0,t,6,36,64,90,0,0,0,,,,,,,,,,t,13,13,0,0,
36870884,19846930,2013-11-10,"Chicago, IL",within a few hours,100%,95%,t,Sheffield & DePaul,5,7,"['email', 'phone']",t,t,Lincoln Park,41.921867,-87.653091,Entire rental unit,Entire home/apt,4,1 bath,2.0,$106.00,2,60,2,5,60,60,2.6,60.0,t,17,29,29,133,87,43,1,2022-04-18,2023-11-19,4.92,4.94,4.98,4.94,4.99,4.85,4.83,f,3,1,2,0,4.28
10227627,45592195,2014-10-21,,within an hour,100%,99%,t,River North,10,10,"['email', 'phone']",t,t,Near North Side,41.891918,-87.629044,Entire rental unit,Entire home/apt,8,2 baths,4.0,$615.00,4,365,3,4,1125,1125,4.0,1125.0,t,16,37,63,311,20,10,1,2022-03-15,2023-12-15,5.0,5.0,4.9,5.0,5.0,5.0,4.95,f,10,10,0,0,0.93
34807624,783890583,2021-03-10,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Loop,41.88427,-87.62781,Entire serviced apartment,Entire home/apt,3,1 bath,1.0,$100.00,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,195,0,0,0,,,,,,,,,,f,51,51,0,0,
41662832,286862578,2017-07-31,"Chicago, IL",within an hour,100%,100%,t,West Town,6,6,"['email', 'phone']",t,t,West Town,41.89053,-87.67997,Entire condo,Entire home/apt,4,2 baths,2.0,$77.00,1,365,2,5,3,1125,3.1,63.1,t,0,0,0,0,112,42,3,2021-04-29,2023-11-29,4.88,4.88,4.92,4.95,4.96,4.46,4.81,t,3,3,0,0,3.49
43094362,107929811,2016-01-09,"Chicago, IL",within an hour,100%,99%,t,Lincoln Park,45,47,"['email', 'phone', 'work_email']",t,t,Near West Side,41.86837,-87.66211,Entire rental unit,Entire home/apt,6,1 bath,3.0,$274.00,1,365,2,999,365,999,101.2,427.7,t,30,58,88,319,2,2,0,2023-10-09,2023-10-16,4.5,5.0,5.0,5.0,5.0,5.0,4.5,t,22,22,0,0,0.85
44322872,86890810,2015-09-05,"Chicago, IL",within an hour,100%,100%,f,Bronzeville,1,1,"['email', 'phone']",t,t,Grand Boulevard,41.81628142072849,-87.62079491883061,Entire home,Entire home/apt,14,5 baths,9.0,$364.00,3,365,3,3,1125,1125,3.0,1125.0,t,20,48,67,156,22,22,3,2023-03-13,2023-12-11,4.82,4.68,4.86,4.95,4.91,4.68,4.86,t,1,1,0,0,2.35
42900122,93879002,2015-10-19,,within an hour,100%,58%,f,North Center,9,11,"['email', 'phone']",t,f,North Center,41.95656,-87.68974,Entire home,Entire home/apt,16,4.5 baths,9.0,$765.00,2,1125,2,4,1125,1125,2.0,1125.0,t,30,60,90,365,49,7,1,2018-10-21,2023-11-25,4.76,4.69,4.92,4.84,4.71,4.78,4.69,t,9,9,0,0,0.78
