id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1767002999397345551,685314737,2018-02-02,,within an hour,100%,63%,f,Bridgeport,2,2,"['email', 'phone']",t,t,Bridgeport,41.83541,-87.65635,Entire home,Entire home/apt,2,1 bath,2.0,10,1125,10,10,1125,1125,10.0,1125.0,t,29,59,89,364,16,1,0,2018-03-20,2023-06-21,4.31,4.56,4.06,4.75,4.63,4.75,4.38,f,2,2,0,0,0.23
1824621914924650069,179094001,2015-09-21,"Chicago, IL",within an hour,100%,100%,t,Near West Side,4,4,"['email', 'phone']",t,t,Near West Side,41.877858,-87.679355,Entire rental unit,Entire home/apt,6,2 baths,4.0,1,365,2,5,3,365,3.1,53.3,t,0,0,0,0,155,22,0,2019-03-17,2023-11-15,4.76,4.82,4.82,4.92,4.89,4.46,4.74,t,4,4,0,0,2.68
14478239,100553427,2014-12-23,,within an hour,100%,97%,f,Clearwater Beach,1141,2346,"['email', 'phone']",t,t,Near North Side,41.89207304576604,-87.62051012661028,Room in hotel,Private room,16,4 baths,4.0,1,365,1,1,1,999,1.0,726.0,t,15,40,51,80,0,0,0,,,,,,,,,,t,58,0,58,0,
1823767306380807627,2091802403,2023-06-30,,within an hour,100%,100%,f,Near West Side,1,1,"['email', 'phone']",t,t,Near West Side,41.86427,-87.6859,Entire home,Entire home/apt,6,2 baths,4.0,2,365,2,2,365,365,2.0,365.0,t,0,29,59,149,4,4,0,2023-08-07,2023-09-18,4.5,4.75,4.75,5.0,5.0,3.75,4.25,f,1,1,0,0,0.9
50111463,489371593,2017-03-24,United States,within an hour,100%,100%,f,Lincoln Square,1,5,"['email', 'phone', 'work_email']",t,t,Lincoln Square,41.97933,-87.68853,Entire condo,Entire home/apt,4,1 bath,2.0,2,1125,2,2,1125,1125,2.0,1125.0,t,20,50,80,125,53,14,1,2017-07-02,2023-11-19,4.92,4.92,4.91,4.96,4.94,4.71,4.83,f,1,1,0,0,0.67
1783171627326006691,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8986092,-87.62068190000002,Entire rental unit,Entire home/apt,4,1 bath,2.0,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
1433516065421691637,1725047067,2021-11-10,"Chicago, IL",within an hour,93%,98%,f,Lower West Side,11,19,"['email', 'phone']",t,t,Lower West Side,41.85773,-87.66541,Entire rental unit,Entire home/apt,6,1 bath,2.0,1,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,34,21,0,2022-09-16,2023-09-23,4.57,4.57,4.69,4.77,4.86,4.57,4.29,f,9,9,0,0,2.22
107110481,35214043,2013-09-12,"Chicago, IL",within an hour,100%,100%,t,Lake View East,31,33,"['email', 'phone']",t,t,Lake View,41.945434229808285,-87.64983907734991,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1,1125,1,3,365,365,1.0,365.0,t,0,0,0,0,344,109,4,2020-11-04,2023-12-08,4.8,4.87,4.76,4.91,4.87,4.95,4.82,t,23,1,22,0,9.05
15650423,1803894641,2022-03-23,,within an hour,100%,100%,f,Near West Side,4,4,"['email', 'phone']",t,t,Near West Side,41.88141,-87.67715,Private room in rental unit,Private room,2,1 shared bath,1.0,2,30,2,2,30,30,2.0,30.0,t,28,58,88,256,58,39,0,2022-06-20,2023-11-06,4.57,4.72,4.6,4.79,4.76,4.66,4.55,t,4,0,4,0,3.18
102987819,211495643,2015-12-31,"Northbrook, IL",,,,f,Lakeview,1,1,"['email', 'phone']",t,f,Lake View,41.95553,-87.66835,Entire condo,Entire home/apt,5,2 baths,3.0,365,1125,365,365,1125,1125,365.0,1125.0,t,30,60,90,365,27,0,0,2016-01-20,2016-07-05,4.63,4.89,4.78,4.93,4.96,4.67,4.63,f,1,1,0,0,0.28
7181261,486879587,2017-03-20,United States,within an hour,95%,99%,f,Picadome,1670,2754,"['email', 'phone']",t,t,Near North Side,41.90539,-87.63187,Entire condo,Entire home/apt,5,2 baths,2.0,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,354,0,0,0,,,,,,,,,,t,51,51,0,0,
1517957009298772303,2066919123,2023-05-26,"Chicago, IL",within an hour,100%,91%,t,Andersonville,10,10,"['email', 'phone']",t,t,Albany Park,41.965610681843984,-87.70160724052144,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,90,2,2,2,1125,2.0,1114.7,t,27,57,87,176,8,8,3,2023-08-28,2023-12-10,4.88,4.88,4.75,4.75,5.0,4.88,4.14,f,10,10,0,0,2.12
1108770153905052783,1816195601,2022-04-13,,within an hour,100%,97%,f,Sheridan Park,4,6,"['email', 'phone']",t,t,Lake View,41.94535,-87.64655,Entire rental unit,Entire home/apt,3,1 bath,1.0,2,90,2,2,1125,1125,2.0,1125.0,t,12,18,48,48,34,31,1,2022-11-13,2023-11-25,4.71,4.85,4.76,4.76,4.88,4.94,4.68,f,4,4,0,0,2.54
1466560761853635177,1776399209,2022-02-08,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,3,4,"['email', 'phone']",t,t,Bridgeport,41.82843,-87.64765,Private room in home,Private room,2,2 shared baths,1.0,1,365,2,2,1125,1125,2.0,1125.0,t,6,29,52,223,5,5,1,2023-10-11,2023-11-25,5.0,5.0,4.8,4.8,5.0,5.0,5.0,t,3,0,3,0,2.17
57684469,881767161,2018-10-13,"Chicago, IL",within an hour,98%,99%,f,Garfield Park,10,11,"['email', 'phone']",t,t,East Garfield Park,41.87483,-87.69308,Private room in rental unit,Private room,3,2 baths,1.0,2,30,2,2,1125,1125,2.0,1125.0,t,17,47,77,245,160,22,1,2018-10-24,2023-12-08,4.21,4.21,4.21,4.56,4.62,3.81,4.28,t,10,1,9,0,2.55
1814777095480990419,2087875801,2023-06-25,,within an hour,67%,100%,f,Bucktown,2,2,"['email', 'phone']",t,t,Logan Square,41.91821308117381,-87.67564555467366,Private room in rental unit,Private room,2,Private half-bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,270,0,0,0,,,,,,,,,,f,1,0,1,0,
2000047144880893439,1836961809,2022-05-15,"Chicago, IL",within an hour,100%,88%,t,Logan Square,10,10,"['email', 'phone']",t,t,Lake View,41.95184,-87.65853,Entire rental unit,Entire home/apt,4,1 bath,2.0,1,90,2,2,1,1125,2.0,1094.1,t,0,0,0,0,39,32,1,2022-07-28,2023-11-25,4.78,4.88,4.88,4.78,4.95,4.98,4.78,f,10,10,0,0,2.3
1966778229544458109,188690459,2015-10-22,"Chicago, IL",within an hour,100%,98%,f,Bucktown,55,58,"['email', 'phone', 'work_email']",t,t,Kenwood,41.80431865965395,-87.58586817007328,Entire rental unit,Entire home/apt,2,1 bath,1.0,2,180,2,2,180,180,2.0,180.0,t,20,50,80,355,15,15,4,2023-03-09,2023-12-11,3.47,3.73,3.2,4.67,4.53,4.47,3.53,f,55,55,0,0,1.58
1865277101665076949,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,351.9,1125.0,t,0,0,0,229,1,1,0,2023-01-15,2023-01-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.09
1710589996890551627,1502579595,2020-11-14,"Chicago, IL",within an hour,100%,100%,t,Chicago Loop,7,8,"['email', 'phone']",t,t,Loop,41.86985,-87.62603,Entire rental unit,Entire home/apt,6,2 baths,5.0,3,365,2,4,1125,1125,3.6,1125.0,t,19,49,79,169,134,62,3,2021-08-15,2023-12-03,4.92,4.97,4.95,4.85,4.91,4.86,4.84,f,6,6,0,0,4.7
75428785,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,West Town,41.90772990000001,-87.67370009999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,352.0,1125.0,t,0,0,0,238,2,0,0,2022-04-21,2022-11-19,3.5,3.5,4.5,5.0,3.5,4.0,2.5,f,643,643,0,0,0.1
98580041,1837832147,2022-05-16,"Chicago, IL",within an hour,100%,85%,t,Avondale,9,9,"['email', 'phone']",t,t,Portage Park,41.96712,-87.76737,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,90,2,2,1125,1125,2.0,1125.0,t,12,40,70,160,53,36,0,2022-07-03,2023-11-12,4.75,4.92,4.89,4.92,4.89,4.81,4.7,f,9,9,0,0,2.98
91276875,88376761,2014-10-03,,within an hour,100%,85%,f,Garfield Park,157,158,"['email', 'phone']",t,t,East Garfield Park,41.87719,-87.70246,Private room in home,Private room,2,2 shared baths,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,6,0,0,2021-04-04,2022-02-07,4.33,4.5,4.67,5.0,4.83,4.5,4.5,f,25,0,25,0,0.18
2065797020855319589,708753971,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8913478,-87.6373584,Entire rental unit,Entire home/apt,3,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,255,0,0,0,,,,,,,,,,t,58,58,0,0,
83320891,188690459,2015-10-22,"Chicago, IL",within an hour,100%,98%,f,Bucktown,55,58,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8973,-87.62633,Entire rental unit,Entire home/apt,2,1 bath,1.0,2,180,2,2,180,180,2.0,180.0,t,20,50,80,355,86,45,4,2021-04-11,2023-12-15,4.57,4.78,4.65,4.64,4.64,4.87,4.43,f,55,55,0,0,2.63
1851896715929116583,1094365315,2019-07-04,"Chicago, IL",within an hour,99%,99%,f,Ravenswood,17,19,"['email', 'phone']",t,t,Uptown,41.97144,-87.66178,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,365,2,30,365,365,6.6,365.0,t,0,16,30,30,98,50,1,2022-02-27,2023-11-19,4.81,4.74,4.79,4.84,4.94,4.83,4.61,f,16,16,0,0,4.45
1878802297715553813,47643915,2014-02-03,"Chicago, IL",within an hour,100%,100%,f,Woodlawn,12,22,"['email', 'phone']",t,t,Woodlawn,41.78439,-87.60788,Private room in home,Private room,4,1 private bath,1.0,10,1125,10,10,1125,1125,10.0,1125.0,t,0,20,50,325,10,2,0,2020-03-15,2023-10-08,4.4,4.2,4.2,4.7,4.8,3.6,3.9,t,12,1,11,0,0.22
1266867381653079619,20912929,2013-02-25,"Chicago, IL",within an hour,100%,99%,t,River West,30,30,"['email', 'phone']",t,t,West Town,41.89634,-87.65608,Entire rental unit,Entire home/apt,6,2 baths,4.0,2,365,2,5,1125,1125,3.5,1125.0,t,25,55,85,360,488,34,2,2014-03-17,2023-12-01,4.91,4.9,4.95,4.98,4.98,4.83,4.81,f,24,24,0,0,4.11
1303787572279874847,1630316001,2021-06-17,"Chicago, IL",within an hour,100%,,f,Streeterville,1,1,['phone'],t,t,Near North Side,41.89824706298495,-87.62158066034317,Entire condo,Entire home/apt,2,1 bath,1.0,365,365,365,365,365,365,365.0,365.0,t,23,53,83,358,0,0,0,,,,,,,,,,t,1,1,0,0,
1683902654761126767,255648595,2016-03-21,"Chicago, IL",within an hour,100%,99%,t,Lincoln Park,3,4,"['email', 'phone']",t,t,Lincoln Park,41.91946,-87.64247,Entire condo,Entire home/apt,2,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,46,46,273,8,4,0,2022-04-28,2023-10-28,5.0,5.0,5.0,5.0,5.0,5.0,4.88,f,3,3,0,0,0.4
1539835832284518429,1990642705,2023-01-23,"Chicago, IL",within a few hours,100%,91%,t,Pulaski Park,11,11,"['email', 'phone']",t,t,Avondale,41.93972,-87.71037,Entire home,Entire home/apt,6,2 baths,3.0,32,1125,32,180,1125,1125,172.6,1125.0,t,0,30,60,225,1,1,0,2023-10-28,2023-10-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,11,11,0,0,0.58
57385863,1836961809,2022-05-15,"Chicago, IL",within an hour,100%,88%,t,Logan Square,10,10,"['email', 'phone']",t,t,Portage Park,41.96075,-87.75327,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,90,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,41,35,2,2022-09-04,2023-12-03,4.76,4.79,4.76,4.5,4.83,4.76,4.57,f,10,10,0,0,2.61
32730287,1581996089,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85562,-87.62476,Entire rental unit,Entire home/apt,6,2 baths,3.0,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,38,22,0,2022-06-06,2023-10-22,4.84,4.89,4.76,4.89,4.95,4.74,4.54,t,74,74,0,0,2.03
85029175,204203427,2015-12-11,"Chicago, IL",within a few hours,100%,94%,t,Hermosa,3,3,"['email', 'phone']",t,t,Hermosa,41.9142468,-87.7316553,Entire home,Entire home/apt,16,4 baths,9.0,2,1125,2,3,1125,1125,2.1,1125.0,t,0,0,0,0,17,17,2,2023-05-22,2023-12-03,5.0,5.0,4.95,5.0,5.0,4.74,4.95,f,3,3,0,0,2.42
1697056441315176467,2173772825,2023-10-25,"Chicago, IL",within a few hours,100%,43%,f,Logan Square,2,2,"['email', 'phone']",t,t,Logan Square,41.9239817,-87.7043581,Private room in rental unit,Private room,2,1 shared bath,1.0,1,5,2,2,5,5,2.0,5.0,t,11,25,50,230,7,7,4,2023-11-01,2023-12-11,4.86,4.86,4.57,5.0,5.0,5.0,4.86,f,2,1,1,0,4.38
64093363,2162777227,2023-10-06,"Chicago, IL",within an hour,100%,91%,f,Lake View East,10,10,"['email', 'phone']",t,t,Portage Park,41.96135308531722,-87.75390284942861,Entire rental unit,Entire home/apt,4,1 bath,2.0,1,365,2,2,365,365,2.0,365.0,t,23,53,83,173,2,2,2,2023-12-03,2023-12-10,4.0,4.0,4.5,4.0,5.0,4.5,3.5,f,10,10,0,0,2.0
1258199199102126915,2064066513,2023-05-22,,within an hour,90%,100%,f,West Town,3,3,"['email', 'phone']",t,t,West Town,41.90275,-87.67183,Entire rental unit,Entire home/apt,4,1 bath,1.0,1,365,2,2,365,365,2.0,365.0,t,30,60,90,270,0,0,0,,,,,,,,,,t,3,3,0,0,
2079559359757026677,853803121,2018-09-04,"Los Angeles, CA",within an hour,100%,100%,t,Bridgeport,2,2,"['email', 'phone']",t,t,Bridgeport,41.84545,-87.64669,Entire rental unit,Entire home/apt,8,2 baths,5.0,32,1125,32,32,1125,1125,32.0,1125.0,t,30,51,81,325,154,0,0,2018-09-09,2022-06-07,4.95,4.98,4.97,4.89,4.97,4.8,4.91,f,2,2,0,0,2.4
2068366804128721483,1747836937,2021-12-21,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,20,20,"['email', 'phone']",t,t,Armour Square,41.85004734520277,-87.63538899925547,Private room in home,Private room,1,1.5 shared baths,1.0,1,365,2,2,1125,1125,2.0,1125.0,t,4,4,10,256,44,44,1,2023-01-30,2023-11-24,4.64,4.84,4.57,4.84,4.91,4.73,4.77,t,20,0,20,0,4.09
37277555,2162777227,2023-10-06,"Chicago, IL",within an hour,100%,91%,f,Lake View East,10,10,"['email', 'phone']",t,t,Lake View,41.93891023230399,-87.6512648414129,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,90,2,2,1125,1125,2.0,1125.0,t,14,43,71,161,8,8,4,2023-10-19,2023-12-10,4.75,5.0,4.75,4.88,5.0,5.0,4.75,f,10,10,0,0,3.93
98280413,995041819,2019-03-14,,within an hour,99%,99%,t,West Loop/Greektown,71,88,['phone'],t,t,Near North Side,41.89814,-87.6303,Entire rental unit,Entire home/apt,5,2 baths,3.0,2,365,2,4,1125,1125,2.2,1125.0,t,26,56,86,353,29,24,1,2022-10-11,2023-12-04,4.9,5.0,4.97,5.0,4.9,5.0,4.79,t,51,51,0,0,2.0
108249455,1952452235,2022-11-17,"Chicago, IL",within an hour,100%,91%,t,North Center,9,10,"['email', 'phone']",t,t,Lincoln Park,41.92643253340141,-87.65170378420653,Entire rental unit,Entire home/apt,6,1 bath,3.0,1,90,2,2,1,1125,2.0,848.2,t,8,29,49,127,25,25,5,2023-02-12,2023-12-14,4.84,4.88,4.72,4.72,4.92,5.0,4.6,f,8,8,0,0,2.42
1890352180411691647,44090889,2014-01-04,"Chicago, IL",within an hour,100%,100%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.928295,-87.722275,Entire condo,Entire home/apt,6,1 bath,3.0,2,1125,2,3,1125,1125,2.1,1125.0,t,0,0,0,0,55,31,2,2022-07-29,2023-12-03,4.96,4.96,5.0,4.96,4.96,4.93,4.96,t,1,1,0,0,3.25
105141383,2075671921,2023-06-08,"Chicago, IL",within an hour,100%,99%,f,Lake View East,24,25,"['email', 'phone']",t,t,Lake View,41.94968971230512,-87.6584438176684,Entire rental unit,Entire home/apt,8,3 baths,6.0,2,365,2,2,365,365,2.0,365.0,t,29,59,89,89,1,1,1,2023-12-10,2023-12-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,23,22,1,0,1.0
96427231,683142129,2018-01-30,"Springfield, IL",within an hour,99%,97%,f,Near North Side,120,149,"['email', 'phone']",t,t,Near North Side,41.89784,-87.63887,Entire condo,Entire home/apt,11,2.5 baths,5.0,2,1125,2,3,1125,1125,2.5,1125.0,t,26,51,77,339,56,47,3,2022-10-07,2023-12-06,4.77,4.75,4.7,4.89,4.91,4.86,4.71,f,38,38,0,0,3.84
100354883,281330891,2016-05-04,"Chicago, IL",within an hour,100%,99%,t,West Town,4,6,"['email', 'phone']",t,t,West Town,41.9065618301985,-87.67092589049619,Entire rental unit,Entire home/apt,2,1 bath,1.0,3,28,3,3,1125,1125,3.0,1125.0,t,16,46,76,76,11,11,3,2023-08-13,2023-12-07,4.91,5.0,5.0,4.91,5.0,4.91,4.91,t,4,4,0,0,2.58
95751171,1249844139,2019-11-26,"Chicago, IL",within an hour,100%,99%,t,Old Town,1,1,"['email', 'phone']",t,t,Lincoln Park,41.917782,-87.637546,Entire rental unit,Entire home/apt,3,1 bath,2.0,1,365,2,5,3,365,3.1,49.2,t,22,52,82,350,189,50,2,2019-12-15,2023-12-11,4.83,4.9,4.87,4.95,4.97,4.96,4.77,t,1,1,0,0,3.87
1810121906486321885,1267148801,2019-12-12,"Chicago, IL",within an hour,100%,100%,t,West Ridge,1,1,"['email', 'phone']",t,f,West Ridge,42.0178787,-87.68748839999999,Entire home,Entire home/apt,3,1 bath,1.0,1,1125,2,2,1125,1125,2.0,1125.0,t,24,54,84,167,11,11,1,2023-05-28,2023-11-26,5.0,4.91,4.91,5.0,5.0,5.0,5.0,f,1,1,0,0,1.61
1478682423473824245,6390857,2012-01-12,"Chicago, IL",within an hour,100%,98%,t,Lakeview,3,3,"['email', 'phone', 'work_email']",t,f,Uptown,41.96626,-87.6709,Entire townhouse,Entire home/apt,10,2 baths,8.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,118,26,1,2017-05-07,2023-11-28,4.97,4.97,4.92,4.97,4.99,4.91,4.82,f,3,3,0,0,1.46
67041001,753464099,2018-05-07,"Chicago, IL",within a day,90%,93%,t,River North,23,24,"['phone', 'work_email']",t,t,Near North Side,41.9032387,-87.63486329999999,Entire rental unit,Entire home/apt,4,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,23,23,0,0,
31965977,213477385,2016-01-04,"Chicago, IL",within an hour,100%,84%,f,North Lawndale,2,2,"['email', 'phone']",t,t,North Lawndale,41.863768733830376,-87.73188110317875,Private room in condo,Private room,2,1 shared bath,1.0,3,1125,3,3,1125,1125,3.0,1125.0,t,15,41,71,345,2,2,0,2023-07-16,2023-07-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.38
103947907,32130833,2013-08-08,"Illinois, United States",within an hour,91%,95%,f,Roscoe Village,3,4,"['email', 'phone', 'work_email']",t,t,North Center,41.94431,-87.67925,Entire rental unit,Entire home/apt,4,1 bath,2.0,1,1125,2,2,1125,1125,2.0,1125.0,t,16,46,76,319,190,29,0,2017-04-25,2023-11-14,4.72,4.77,4.8,4.63,4.79,4.89,4.7,f,2,2,0,0,2.35
1686719718847495123,538829993,2017-06-12,"Chicago, IL",within an hour,100%,100%,t,Lincoln Park,1,1,"['email', 'phone']",t,t,Lincoln Park,41.91676508629529,-87.64924413879348,Entire townhouse,Entire home/apt,2,1 bath,1.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,217,31,2,2017-06-26,2023-11-26,4.98,4.98,4.99,5.0,5.0,4.99,4.93,f,1,1,0,0,2.75
2050459083634745609,1756293457,2022-01-05,"Chicago, IL",within an hour,100%,98%,f,South Central Houston,5,5,"['email', 'phone']",t,t,Near West Side,41.88694,-87.65179,Entire townhouse,Entire home/apt,8,2 baths,5.0,2,365,2,2,1125,1125,2.0,1125.0,t,21,45,72,311,38,15,0,2022-05-28,2023-10-29,4.71,4.76,4.55,4.79,4.82,4.79,4.55,f,1,1,0,0,2.0
1966941580316028807,1367669641,2020-03-17,"Chicago, IL",within an hour,100%,97%,t,Logan Square,8,10,"['email', 'phone']",t,t,Logan Square,41.92085,-87.71561,Entire rental unit,Entire home/apt,4,1 bath,3.0,2,1125,2,4,1125,1125,3.9,1125.0,t,21,51,81,81,117,37,4,2020-03-23,2023-12-14,4.91,4.91,4.85,4.96,4.98,4.81,4.85,f,8,8,0,0,2.57
79886323,81901377,2014-08-24,"Asheville, NC",within an hour,95%,99%,t,Logan Square,4,8,"['email', 'phone']",t,t,Logan Square,41.92059,-87.72375,Entire rental unit,Entire home/apt,6,1 bath,3.0,32,360,32,32,1125,1125,32.0,1125.0,t,6,21,35,143,262,63,2,2018-12-10,2023-12-04,4.82,4.88,4.84,4.92,4.92,4.61,4.78,f,3,3,0,0,4.28
1465068711457061433,708753971,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
1527665187001699161,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8717596,-87.630999,Entire rental unit,Entire home/apt,4,2 baths,2.0,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
11611859,2764171,2011-06-11,"Chicago, IL",within a few hours,100%,87%,f,Englewood,22,45,"['email', 'phone']",t,t,South Chicago,41.73958,-87.56497,Shared room in home,Shared room,1,1.5 shared baths,1.0,32,365,32,32,365,365,32.0,365.0,t,23,53,83,358,1,1,0,2023-05-17,2023-05-17,5.0,5.0,2.0,5.0,5.0,5.0,5.0,f,22,0,2,20,0.14
1629024465817780273,629305513,2017-11-03,"Chicago, IL",within an hour,100%,100%,t,Avondale,1,1,"['email', 'phone']",t,t,Avondale,41.93658,-87.71897,Entire rental unit,Entire home/apt,2,1 bath,1.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,108,35,0,2021-09-15,2023-11-12,4.96,4.98,4.98,4.97,4.93,4.78,4.85,f,1,1,0,0,3.93
104995681,291807075,2016-05-19,"Chicago, IL",within an hour,100%,100%,t,Lincoln Square,1,1,"['email', 'phone']",t,f,Lincoln Square,41.965954,-87.694283,Entire guest suite,Entire home/apt,5,1 bath,3.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,232,50,3,2017-12-05,2023-12-03,4.95,4.96,4.94,4.98,4.98,4.94,4.94,f,1,1,0,0,3.16
1872941463615425113,1084986489,2019-06-25,"Chicago, IL",within an hour,100%,95%,t,West Town,2,3,"['email', 'phone']",t,t,West Town,41.89092,-87.65753,Entire condo,Entire home/apt,2,1 bath,2.0,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,350,64,29,1,2021-10-10,2023-12-16,4.91,4.94,4.94,4.97,4.98,4.89,4.83,f,1,1,0,0,2.4
1247644649078596017,1737848649,2021-12-02,,within an hour,100%,99%,f,Mount Washington,27,46,"['email', 'phone']",t,t,West Town,41.89194,-87.65665,Entire rental unit,Entire home/apt,10,2 baths,3.0,32,365,32,32,365,365,32.0,365.0,t,4,4,10,250,3,2,0,2022-12-13,2023-08-01,4.0,3.67,3.33,4.67,4.67,4.33,3.67,t,9,9,0,0,0.24
1332760602181827981,55575729,2014-04-04,"Chicago, IL",,,0%,f,Hyde Park,2,2,"['email', 'phone', 'work_email']",t,t,Hyde Park,41.80154,-87.60586,Private room in rental unit,Private room,2,1 private bath,1.0,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,29,0,0,2016-03-06,2018-12-15,4.97,4.96,4.96,4.96,4.96,4.68,4.82,f,2,1,1,0,0.31
1272053957609201177,175457587,2015-09-10,"Chicago, IL",within an hour,100%,100%,t,Albany Park,1,1,"['email', 'phone']",t,t,Albany Park,41.96586,-87.7325,Entire bungalow,Entire home/apt,4,1 bath,3.0,3,1125,3,3,1125,1125,3.0,1125.0,t,3,3,3,197,50,20,1,2019-06-10,2023-11-27,4.8,4.84,4.78,4.94,4.92,4.78,4.74,t,1,1,0,0,0.91
56600961,71286033,2014-07-08,"Chicago, IL",within an hour,100%,93%,f,Little Village,1,1,"['email', 'phone']",t,t,South Lawndale,41.85021,-87.70713,Entire rental unit,Entire home/apt,7,1 bath,3.0,2,1125,2,5,1125,1125,4.6,1125.0,t,0,0,0,0,79,21,0,2020-01-20,2023-11-05,4.56,4.71,4.51,4.75,4.75,4.14,4.58,f,1,1,0,0,1.66
19417329,1265922667,2019-12-11,,within an hour,100%,100%,f,East Albany Park,16,23,"['email', 'phone']",t,t,Lincoln Square,41.97597,-87.68035,Entire rental unit,Entire home/apt,3,1 bath,2.0,1,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,2,2,0,2023-10-01,2023-10-24,5.0,5.0,5.0,4.67,5.0,5.0,5.0,f,15,15,0,0,0.76
85873317,1801754921,2022-03-20,,,,,f,West Lawn,1,1,['phone'],f,t,West Lawn,41.76164,-87.71618,Entire guest suite,Entire home/apt,4,1 bath,2.0,32,63,32,32,63,63,32.0,63.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
1992560361545644581,230137075,2016-02-05,"Chicago, IL",,,,f,River North,1,1,"['email', 'phone']",t,t,Near North Side,41.89549,-87.62622,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,1,0,0,
